-7.2272717859596,-7.2272717859596,1713.2,10/21/2018 8:10:30 AM,24.4
-7.22725200466812,-7.22725200466812,1715.9,10/21/2018 8:10:48 AM,24.6
-7.2272339835763,-7.2272339835763,1716.19,10/21/2018 8:11:08 AM,24.6
-7.22725032828748,-7.22725032828748,1718.39,10/21/2018 8:11:24 AM,24.6
-7.22726575098932,-7.22726575098932,1718.13,10/21/2018 8:11:41 AM,24.7
-7.22725007683039,-7.22725007683039,1718.38,10/21/2018 8:12:07 AM,24.7
-7.2272406052798,-7.2272406052798,1717.83,10/21/2018 8:12:20 AM,24.7
-7.22722484730184,-7.22722484730184,1717.91,10/21/2018 8:12:36 AM,24.7
-7.22725225612521,-7.22725225612521,1718.34,10/21/2018 8:12:57 AM,25
-7.22726985812187,-7.22726985812187,1719,10/21/2018 8:13:17 AM,25
-7.22727295942605,-7.22727295942605,1718.55,10/21/2018 8:13:43 AM,25.1
-7.22728184424341,-7.22728184424341,1719.06,10/21/2018 8:14:00 AM,25.1
-7.22727010957897,-7.22727010957897,1719.18,10/21/2018 8:14:17 AM,25.1
-7.22727010957897,-7.22727010957897,1719.2,10/21/2018 8:14:37 AM,25.1
-7.22726767882705,-7.22726767882705,1719.9,10/21/2018 8:15:01 AM,25.8
-7.22726868465543,-7.22726868465543,1719.52,10/21/2018 8:15:25 AM,25.8
-7.22725066356361,-7.22725066356361,1719.1,10/21/2018 8:15:42 AM,25.4
-7.22722333855927,-7.22722333855927,1718.68,10/21/2018 8:16:02 AM,25.4
-7.22725912928581,-7.22725912928581,1719.71,10/21/2018 8:16:38 AM,25.4
-7.22727471962571,-7.22727471962571,1719.4,10/21/2018 8:17:02 AM,25.3
-7.22727220505476,-7.22727220505476,1719.52,10/21/2018 8:17:35 AM,25.3
-7.22727027721703,-7.22727027721703,1719.58,10/21/2018 8:17:55 AM,25.6
-7.22726700827479,-7.22726700827479,1719.53,10/21/2018 8:18:26 AM,25.6
-7.22726826556027,-7.22726826556027,1719.4,10/21/2018 8:19:02 AM,25.5
-7.22727279178798,-7.22727279178798,1719.26,10/21/2018 8:19:34 AM,25.5
-7.22729668021202,-7.22729668021202,1720.99,10/21/2018 8:19:56 AM,25.7
-7.22728796303272,-7.22728796303272,1722.44,10/21/2018 8:20:18 AM,25.7
-7.22729399800301,-7.22729399800301,1725.48,10/21/2018 8:20:37 AM,25.7
-7.22728678956628,-7.22728678956628,1728.85,10/21/2018 8:21:00 AM,25.8
-7.22725217230618,-7.22725217230618,1730.83,10/21/2018 8:21:25 AM,25.8
-7.22722241654992,-7.22722241654992,1731.9,10/21/2018 8:21:46 AM,26
-7.22722199745476,-7.22722199745476,1731.53,10/21/2018 8:22:09 AM,26
-7.22725192084908,-7.22725192084908,1733.67,10/21/2018 8:22:32 AM,26
-7.22725703381002,-7.22725703381002,1731.87,10/21/2018 8:22:58 AM,26.1
-7.22720984369516,-7.22720984369516,1731.69,10/21/2018 8:23:15 AM,26.1
-7.22712820395827,-7.22712820395827,1733.66,10/21/2018 8:23:34 AM,26.1
-7.22705218009651,-7.22705218009651,1736.35,10/21/2018 8:23:46 AM,26.1
-7.22694640047848,-7.22694640047848,1739.41,10/21/2018 8:24:01 AM,26.1
-7.22684003412724,-7.22684003412724,1740.9,10/21/2018 8:24:16 AM,26.1
-7.22672520205379,-7.22672520205379,1742.59,10/21/2018 8:24:33 AM,26.1
-7.22661305218935,-7.22661305218935,1742.83,10/21/2018 8:24:51 AM,26.4
-7.22656644880772,-7.22656644880772,1744.54,10/21/2018 8:25:11 AM,26.4
-7.22648816183209,-7.22648816183209,1747.62,10/21/2018 8:25:26 AM,26.4
-7.2264466714114,-7.2264466714114,1750.97,10/21/2018 8:25:40 AM,26.4
-7.22640199586749,-7.22640199586749,1752.25,10/21/2018 8:26:06 AM,27.5
-7.22637416794896,-7.22637416794896,1755.08,10/21/2018 8:26:26 AM,27.5
-7.22638338804245,-7.22638338804245,1755.59,10/21/2018 8:26:48 AM,27.8
-7.22636151127517,-7.22636151127517,1758.59,10/21/2018 8:27:04 AM,27.8
-7.22631348297,-7.22631348297,1761.52,10/21/2018 8:27:24 AM,27.8
-7.22632018849254,-7.22632018849254,1761.81,10/21/2018 8:27:25 AM,27.8
-7.22630518488586,-7.22630518488586,1764.08,10/21/2018 8:27:49 AM,27.8
-7.22627995535731,-7.22627995535731,1764.42,10/21/2018 8:28:06 AM,27.8
-7.2262376267463,-7.2262376267463,1765.02,10/21/2018 8:28:28 AM,27.8
-7.22620921209455,-7.22620921209455,1768.05,10/21/2018 8:28:45 AM,27.5
-7.22616973333061,-7.22616973333061,1769.04,10/21/2018 8:28:58 AM,27.5
-7.22608155570924,-7.22608155570924,1771.86,10/21/2018 8:29:16 AM,27.5
-7.2260631993413,-7.2260631993413,1771.22,10/21/2018 8:29:24 AM,27.5
-7.22601961344481,-7.22601961344481,1772.09,10/21/2018 8:29:56 AM,26.4
-7.22599513828754,-7.22599513828754,1772.91,10/21/2018 8:30:14 AM,26.4
-7.22604593262076,-7.22604593262076,1775.91,10/21/2018 8:30:35 AM,26.4
-7.22608926706016,-7.22608926706016,1778.36,10/21/2018 8:30:55 AM,26.5
-7.22610267810524,-7.22610267810524,1778.87,10/21/2018 8:31:11 AM,26.5
-7.22613419406116,-7.22613419406116,1782.13,10/21/2018 8:31:31 AM,26.5
-7.22613436169922,-7.22613436169922,1783.34,10/21/2018 8:31:51 AM,26.7
-7.22616470418871,-7.22616470418871,1786.39,10/21/2018 8:32:11 AM,26.7
-7.22619052045047,-7.22619052045047,1788.73,10/21/2018 8:32:33 AM,26.7
-7.22618632949889,-7.22618632949889,1791.24,10/21/2018 8:32:58 AM,26.5
-7.22619747743011,-7.22619747743011,1794.51,10/21/2018 8:33:19 AM,26.5
-7.22619337029755,-7.22619337029755,1795.32,10/21/2018 8:33:47 AM,26.1
-7.22617048770189,-7.22617048770189,1798.52,10/21/2018 8:34:07 AM,26.1
-7.22617853432894,-7.22617853432894,1799.86,10/21/2018 8:34:20 AM,26.1
-7.22617493011057,-7.22617493011057,1802.13,10/21/2018 8:34:45 AM,26.3
-7.22618549130857,-7.22618549130857,1804.89,10/21/2018 8:35:07 AM,26.3
-7.22617417573929,-7.22617417573929,1805.4,10/21/2018 8:35:11 AM,26.3
-7.22615766339004,-7.22615766339004,1805.76,10/21/2018 8:35:37 AM,26.3
-7.22611416131258,-7.22611416131258,1808.24,10/21/2018 8:36:01 AM,25.9
-7.2261269018054,-7.2261269018054,1809.49,10/21/2018 8:36:31 AM,25.9
-7.22615154460073,-7.22615154460073,1810.69,10/21/2018 8:36:57 AM,25.8
-7.22609722986817,-7.22609722986817,1812.61,10/21/2018 8:37:20 AM,25.8
-7.22605892457068,-7.22605892457068,1815.81,10/21/2018 8:37:39 AM,25.4
-7.22607342526317,-7.22607342526317,1817.2,10/21/2018 8:37:58 AM,25.4
-7.22611416131258,-7.22611416131258,1819.76,10/21/2018 8:38:19 AM,25.4
-7.22614970058203,-7.22614970058203,1821.67,10/21/2018 8:38:42 AM,25.4
-7.2261562384665,-7.2261562384665,1823.51,10/21/2018 8:39:00 AM,25.1
-7.22614735364914,-7.22614735364914,1824.59,10/21/2018 8:39:25 AM,25.1
-7.22618331201375,-7.22618331201375,1826.88,10/21/2018 8:39:44 AM,25
-7.22619781270623,-7.22619781270623,1829.28,10/21/2018 8:40:03 AM,25
-7.22622304223478,-7.22622304223478,1831.21,10/21/2018 8:40:27 AM,25
-7.22622471861541,-7.22622471861541,1833.33,10/21/2018 8:40:46 AM,25
-7.22620736807585,-7.22620736807585,1833.11,10/21/2018 8:40:59 AM,25
-7.22620191983879,-7.22620191983879,1835.64,10/21/2018 8:41:23 AM,25
-7.22621290013194,-7.22621290013194,1836.66,10/21/2018 8:41:45 AM,25.1
-7.22621466033161,-7.22621466033161,1839.27,10/21/2018 8:42:11 AM,25.1
-7.22620921209455,-7.22620921209455,1839.97,10/21/2018 8:42:16 AM,25.1
-7.22615489736199,-7.22615489736199,1841.04,10/21/2018 8:42:42 AM,25
-7.22617191262543,-7.22617191262543,1842.99,10/21/2018 8:42:56 AM,25
-7.22614676691592,-7.22614676691592,1844.29,10/21/2018 8:43:23 AM,25
-7.22620292566717,-7.22620292566717,1846.13,10/21/2018 8:43:46 AM,25.1
-7.22622605971992,-7.22622605971992,1848.88,10/21/2018 8:44:10 AM,25.1
-7.22627869807184,-7.22627869807184,1851.29,10/21/2018 8:44:31 AM,25.1
-7.2263132315129,-7.2263132315129,1852.36,10/21/2018 8:44:51 AM,25.3
-7.226347848773,-7.226347848773,1855.37,10/21/2018 8:45:07 AM,25.3
-7.22639034502208,-7.22639034502208,1858.18,10/21/2018 8:45:29 AM,25.3
-7.22645295783877,-7.22645295783877,1858.02,10/21/2018 8:45:48 AM,25.2
-7.226482629776,-7.226482629776,1857.74,10/21/2018 8:46:15 AM,25.2
-7.22647977992892,-7.22647977992892,1857.98,10/21/2018 8:46:40 AM,25.2
-7.22645874135196,-7.22645874135196,1857.84,10/21/2018 8:47:08 AM,26.4
-7.22644248045981,-7.22644248045981,1857.96,10/21/2018 8:47:32 AM,26.4
-7.2264670394361,-7.2264670394361,1858.21,10/21/2018 8:47:54 AM,27
-7.22650274634361,-7.22650274634361,1858.28,10/21/2018 8:48:14 AM,27
-7.22652395255864,-7.22652395255864,1858.87,10/21/2018 8:48:44 AM,26.3
-7.22650140523911,-7.22650140523911,1858.92,10/21/2018 8:49:12 AM,26.3
-7.22650098614395,-7.22650098614395,1859.36,10/21/2018 8:49:40 AM,26.4
-7.22650232724845,-7.22650232724845,1860.02,10/21/2018 8:50:06 AM,26.4
-7.22648866474629,-7.22648866474629,1860.18,10/21/2018 8:50:26 AM,26.4
-7.2265050932765,-7.2265050932765,1860.63,10/21/2018 8:50:53 AM,26.9
-7.22650777548552,-7.22650777548552,1860.31,10/21/2018 8:51:11 AM,26.9
-7.22651003859937,-7.22651003859937,1860.94,10/21/2018 8:51:43 AM,27.5
-7.22650836221874,-7.22650836221874,1861.19,10/21/2018 8:52:06 AM,27.5
-7.22649461589754,-7.22649461589754,1861.25,10/21/2018 8:52:33 AM,27.5
-7.22651347517967,-7.22651347517967,1862.12,10/21/2018 8:52:59 AM,28.2
-7.22649008966982,-7.22649008966982,1862.81,10/21/2018 8:53:37 AM,28.2
-7.22648506052792,-7.22648506052792,1863.3,10/21/2018 8:54:07 AM,28.3
